label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True, True, False]","[3149, 2910, 2043, 720, 1827]",48,1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[2341, 2281, 704, 2355, 2217]",51,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, False, True, False]","[660, 2337, 1324, 1313, 2209]",52,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[245, 899, 2540, 507, 2352]",53,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2595, 1257, 3146, 187, 427]",54,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True]","[2903, 846, 249, 308, 1099]",55,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[2098, 2460, 2078, 655, 2211]",56,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[868, 1822, 1755, 2617, 879]",57,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2334, 3091, 2299, 1638, 783]",59,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1328, 1489, 2161, 2859, 553]",60,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2681, 745, 2303, 1294, 1471]",61,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3185, 1926, 2409, 2950, 3056]",62,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1316, 122, 2127, 1665, 2998]",64,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[62, 1047, 2775, 1523, 1893]",65,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[760, 602, 2245, 997, 1251]",66,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[3183, 1990, 1558, 20, 2140]",67,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, False]","[1990, 218, 20, 2706, 2425]",68,1.0,0.8,1.0
lung opacity,"[False, True, True, True, True]","[1142, 2181, 566, 843, 1650]",69,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1272, 886, 1852, 2251, 3066]",70,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1913, 729, 2636, 474, 596]",71,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3145, 2231, 644, 1637, 1599]",72,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[400, 2151, 2663, 3086, 1591]",73,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[1120, 2953, 1954, 103, 407]",75,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2648, 2534, 198, 2248, 357]",77,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[1301, 457, 1598, 2097, 2390]",78,1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[2451, 1686, 2750, 790, 738]",79,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True]","[303, 2001, 1619, 2446, 3060]",80,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, True, False, True, True]","[459, 472, 365, 634, 2175]",81,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1957, 99, 2818, 1055, 2418]",82,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[475, 1735, 157, 1672, 831]",83,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1167, 979, 110, 1429, 1719]",85,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[1687, 814, 2554, 1833, 2211]",86,0.7555555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1625, 1532, 1992, 1130, 2711]",87,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1402, 1442, 2691, 2641, 650]",88,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1199, 1969, 1909, 1368, 722]",89,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1086, 1440, 3012, 2923, 144]",90,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1495, 540, 331, 2677, 2331]",91,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3176, 475, 1894, 2661, 2781]",93,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2689, 1551, 2491, 2973, 1490]",94,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1715, 3127, 1509, 2372, 1560]",95,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1116, 444, 1518, 2382, 2203]",96,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2840, 2012, 3122, 2190, 2126]",97,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3184, 1104, 1844, 353, 2858]",98,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2818, 82, 1957, 1055, 516]",99,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2180, 624, 2885, 1149, 1490]",100,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2252, 2372, 2435, 1310, 1560]",101,0.8875,0.8,1.0
lung opacity,"[True, True, False, True, False]","[1398, 234, 1952, 900, 3108]",105,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2206, 2299, 1948, 3091, 2748]",106,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[181, 1212, 744, 1788, 2807]",108,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[318, 939, 1659, 1790, 2234]",109,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1429, 1719, 364, 1643, 979]",110,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[602, 1837, 2658, 2176, 2083]",112,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1173, 117, 513, 1291, 2612]",113,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[3054, 2927, 502, 2233, 2667]",115,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2412, 383, 1173, 559, 3155]",117,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2813, 2815, 2688, 1053, 1870]",118,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1530, 866, 2952, 940, 624]",119,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2110, 2733, 722, 2195, 642]",121,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[64, 140, 2207, 827, 1823]",122,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[943, 1696, 2107, 2014, 1572]",123,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1662, 2020, 1771, 1650, 2351]",124,1.0,1.0,1.0
lung opacity,"[True, True, True, False, False]","[1273, 2731, 622, 2655, 135]",125,1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2175, 3103, 472, 2138, 243]",126,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2699, 2177, 3049, 3116, 1692]",127,1.0,1.0,1.0
lung opacity,"[False, False, False, True, True]","[2364, 803, 1132, 2015, 2933]",129,0.325,0.4,0.25
lung opacity,"[True, False, False, False, False]","[713, 2278, 946, 1628, 2591]",130,1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[2595, 3027, 3148, 2395, 2418]",131,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2432, 937, 1614, 928, 1011]",137,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2531, 1552, 2227, 1972, 2524]",138,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[3125, 832, 316, 1133, 1900]",139,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1249, 1665, 231, 955, 2146]",140,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[461, 1496, 1470, 3049, 17]",141,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[355, 1937, 1490, 2978, 1732]",142,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[316, 3125, 333, 760, 313]",143,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2923, 1663, 2164, 505, 891]",144,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1161, 344, 1253, 1444, 754]",146,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2976, 1431, 3101, 1194, 1026]",148,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2009, 2314, 3181, 820, 563]",149,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2542, 2127, 371, 2998, 2087]",150,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[436, 2459, 528, 1031, 2411]",153,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1143, 461, 1059, 2215, 2161]",155,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1522, 1405, 2473, 1982, 2447]",156,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1850, 2128, 2948, 2362, 246]",157,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[670, 1949, 2511, 1041, 2653]",158,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, True, False, False]","[1970, 2912, 1943, 2390, 761]",159,0.5833333333333333,0.4,0.5
lung opacity,"[True, True, True, True, True]","[1080, 1364, 2765, 1541, 2343]",160,1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[707, 989, 3089, 3087, 494]",161,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1680, 31, 2280, 1280, 434]",163,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[25, 712, 2303, 2875, 1857]",164,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, True]","[938, 1538, 1251, 422, 484]",165,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1641, 2074, 2045, 2357, 2104]",166,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[407, 1487, 745, 2812, 2035]",167,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[895, 1978, 2534, 3055, 596]",169,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2100, 3141, 1776, 666, 766]",170,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[628, 2488, 2040, 1519, 14]",172,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, False, True, True]","[2771, 1582, 560, 2530, 2391]",174,0.5333333333333333,0.6,0.5
lung opacity,"[False, True, False, True, False]","[616, 689, 1324, 2316, 3075]",175,0.5,0.4,0.5
lung opacity,"[True, True, True, True, True]","[2313, 498, 1862, 2193, 927]",176,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2969, 3165, 2073, 2677, 807]",177,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1034, 607, 2541, 3050, 402]",178,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1281, 3107, 577, 586, 1005]",180,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1967, 2524, 108, 2615, 1788]",181,0.95,0.8,1.0
lung opacity,"[False, False, True, False, False]","[1577, 356, 2865, 1924, 2278]",182,0.3333333333333333,0.2,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[1539, 357, 1271, 1650, 1662]",183,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[185, 2702, 520, 968, 636]",184,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[184, 1383, 1896, 795, 3157]",185,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[573, 2380, 675, 2194, 2649]",187,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[973, 2798, 1851, 1471, 943]",188,1.0,0.8,1.0
lung opacity,"[True, True, True, False, True]","[1309, 1259, 2722, 1395, 892]",189,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3090, 2272, 2094, 1366, 688]",190,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[742, 2595, 1933, 1206, 1317]",191,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[573, 2380, 2194, 1401, 3023]",192,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[1136, 1575, 1472, 1093, 314]",193,1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[38, 1008, 3090, 2280, 190]",194,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1973, 320, 530, 2947, 527]",195,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2235, 1789, 798, 1053, 1287]",196,1.0,0.8,1.0
lung opacity,"[False, True, True, False, True]","[2591, 1066, 2710, 2264, 1202]",197,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, True]","[3051, 77, 2648, 1599, 183]",198,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[504, 1492, 644, 1033, 1510]",199,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[951, 2391, 1359, 996, 292]",200,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3037, 1551, 1195, 2044, 2973]",201,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[464, 2914, 3130, 906, 2122]",202,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[903, 310, 2155, 2316, 221]",204,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[370, 893, 2276, 3020, 2248]",205,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[270, 2683, 2271, 2243, 1130]",206,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[386, 1654, 3138, 2409, 810]",207,1.0,0.8,1.0
lung opacity,"[True, True, True, True, False]","[862, 1428, 1784, 1195, 447]",208,1.0,0.8,1.0
lung opacity,"[False, True, True, False, True]","[457, 2260, 466, 543, 78]",209,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2067, 844, 528, 1804, 1689]",210,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1693, 2810, 1246, 1568, 1516]",211,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[312, 493, 1403, 877, 1962]",212,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[995, 1477, 2744, 455, 1746]",213,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2477, 3117, 792, 2486, 421]",214,0.8875,0.8,1.0
lung opacity,"[False, True, True, True, True]","[1260, 2727, 1289, 649, 2391]",216,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, True, True, True]","[145, 341, 1853, 1541, 1074]",217,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, False, False, True]","[1558, 20, 3183, 1585, 68]",218,0.8666666666666667,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1699, 2057, 3095, 2989, 1818]",219,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[461, 155, 1445, 226, 2215]",220,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[638, 3080, 2155, 2277, 310]",221,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2077, 785, 994, 2682, 584]",222,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2355, 697, 2725, 704, 1569]",223,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1784, 608, 1750, 1454, 1971]",224,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2279, 996, 1648, 1571, 1315]",225,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[60, 553, 2017, 1270, 220]",226,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[289, 2676, 658, 1484, 2772]",227,1.0,1.0,1.0
lung opacity,"[True, False, True, True, False]","[401, 2887, 1954, 1903, 3108]",228,0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[632, 1999, 3180, 2447, 2581]",229,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3140, 1407, 3005, 442, 1038]",230,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1249, 1021, 827, 140, 1665]",231,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[690, 1884, 2299, 1927, 1084]",232,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1545, 2630, 438, 337, 2626]",233,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1903, 105, 2684, 900, 1398]",234,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2105, 2932, 1479, 2439, 2474]",235,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2193, 1121, 958, 1568, 2103]",236,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2974, 399, 2076, 1537, 1167]",237,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, False]","[3156, 2016, 375, 25, 842]",238,1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2988, 656, 2744, 331, 635]",239,1.0,1.0,1.0
lung opacity,"[True, True, False, False, False]","[718, 1658, 2493, 592, 954]",240,1.0,0.4,1.0
lung opacity,"[True, True, True, True, True]","[837, 2488, 172, 427, 2993]",241,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1203, 1341, 2498, 641, 2584]",242,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2384, 2175, 714, 2138, 472]",243,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2104, 579, 2357, 878, 2739]",244,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[53, 2352, 899, 1791, 507]",245,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2128, 2395, 2708, 157, 3069]",246,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1016, 360, 2514, 409, 2912]",247,0.6791666666666667,0.8,0.5
lung opacity,"[True, False, False, True, True]","[1362, 1175, 814, 2007, 789]",248,0.7000000000000001,0.6,1.0
lung opacity,"[False, True, True, False, True]","[2903, 55, 2674, 846, 2873]",249,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, False]","[1839, 2930, 2222, 522, 2843]",250,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1319, 1185, 1711, 855, 1979]",251,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2812, 673, 3106, 1855, 827]",252,0.8041666666666667,0.8,1.0
lung opacity,"[False, True, True, True, True]","[2064, 1779, 800, 290, 930]",253,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1045, 1983, 1392, 2363, 2249]",254,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3173, 2613, 3063, 2356, 2127]",256,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2552, 428, 176, 1694, 2506]",259,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2995, 2852, 2018, 1302, 1698]",260,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2112, 2422, 2555, 1376, 1968]",261,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1277, 607, 1406, 966, 1097]",263,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1251, 1219, 3110, 196, 1338]",264,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3015, 2913, 1968, 1187, 45]",265,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1308, 1155, 706, 2576, 2387]",266,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[956, 1876, 779, 2021, 444]",268,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[967, 2663, 1364, 2657, 2041]",269,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[206, 413, 984, 2879, 2271]",270,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1935, 2453, 1763, 645, 1990]",271,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2284, 717, 537, 395, 2703]",272,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False]","[758, 1224, 2878, 1517, 92]",273,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[1821, 1627, 975, 1286, 544]",274,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2359, 1119, 2033, 1406, 2787]",275,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1157, 2852, 1832, 3121, 1720]",276,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2970, 919, 3058, 22, 14]",277,1.0,1.0,1.0
lung opacity,"[True, False, True, False, False]","[2134, 2836, 1981, 2286, 1083]",278,0.8333333333333333,0.4,1.0
lung opacity,"[True, True, True, True, True]","[657, 1080, 1331, 3165, 1966]",279,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1439, 2375, 2450, 424, 1727]",280,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2293, 1712, 2131, 1624, 1797]",282,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1356, 1486, 474, 1610, 1534]",283,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2697, 2173, 1607, 2318, 1268]",285,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[231, 2438, 1103, 2311, 140]",286,0.7555555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2961, 1783, 1020, 1506, 3025]",287,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[507, 3049, 2619, 1872, 2245]",288,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[227, 1157, 358, 2177, 925]",289,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[800, 619, 253, 2388, 2064]",290,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[615, 1353, 2030, 2735, 653]",291,1.0,1.0,1.0
lung opacity,"[True, True, False, False, False]","[200, 1685, 2724, 774, 154]",292,1.0,0.4,1.0
lung opacity,"[False, True, True, True, True]","[1368, 932, 1050, 2960, 3018]",293,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1118, 2640, 2739, 569, 1006]",294,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2131, 623, 2597, 1596, 1639]",295,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2292, 2184, 2265, 1343, 885]",296,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1005, 2784, 2743, 577, 2078]",297,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1218, 601, 2729, 2725, 1569]",298,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2014, 2057, 2256, 2393, 2414]",300,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1021, 3106, 955, 2732, 861]",301,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False]","[2903, 2674, 249, 1726, 1443]",302,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2514, 1890, 875, 2481, 1883]",304,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1436, 1771, 2648, 486, 2598]",305,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2578, 3088, 2319, 1854, 2644]",306,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1683, 894, 1419, 1557, 1051]",307,1.0,1.0,1.0
lung opacity,"[True, False, True, False, False]","[2963, 2065, 55, 846, 1345]",308,0.8333333333333333,0.4,1.0
lung opacity,"[True, True, True, False, True]","[30, 325, 1169, 803, 1128]",309,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[838, 1926, 204, 2155, 358]",310,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1125, 410, 2197, 2507, 815]",311,1.0,1.0,1.0
