label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True, True, True]","[1383, 1975, 643, 1075, 3157]",37,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[859, 2471, 651, 2280, 2510]",38,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1492, 905, 2131, 780, 1356]",39,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[782, 2094, 2302, 409, 2267]",40,1.0,0.8,1.0
lung opacity,"[True, True, True, True, False]","[708, 3169, 395, 1073, 810]",41,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2488, 2055, 1173, 2184, 968]",42,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1815, 1737, 396, 474, 2145]",43,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2123, 2879, 714, 1045, 2098]",45,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1483, 2148, 851, 1383, 2788]",46,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, False]","[2678, 1940, 2673, 573, 2927]",48,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2341, 3119, 1300, 2669, 223]",51,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2492, 1074, 1237, 2466, 1109]",52,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1944, 1074, 394, 271, 999]",53,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1351, 2768, 1358, 1449, 2148]",54,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[366, 2735, 492, 2759, 2070]",55,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2498, 1642, 2894, 2483, 394]",56,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[431, 1322, 99, 1890, 1766]",57,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2344, 827, 1340, 3122, 2590]",59,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2210, 1901, 941, 663, 1881]",60,1.0,1.0,1.0
lung opacity,"[False, False, False, False, True]","[584, 1986, 25, 2821, 2587]",61,0.2,0.2,0.2
lung opacity,"[True, True, True, True, True]","[2100, 2051, 196, 1740, 1478]",62,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[873, 2127, 2154, 1665, 2135]",64,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2965, 2434, 2802, 2657, 2568]",65,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[760, 2483, 316, 1900, 1642]",66,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1419, 1938, 390, 2000, 1983]",67,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1751, 279, 2602, 2631, 3061]",68,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[790, 1787, 1866, 1796, 2026]",69,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1415, 2784, 415, 2115, 886]",70,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1775, 729, 1550, 2565, 2820]",71,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[386, 686, 561, 1952, 1190]",72,1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[1591, 272, 2970, 2769, 2668]",73,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1572, 2828, 2207, 623, 1523]",75,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[1953, 2229, 1040, 904, 486]",77,0.7555555555555555,0.6,1.0
lung opacity,"[False, True, False, False, True]","[2660, 1878, 3139, 2278, 2490]",78,0.45,0.4,0.5
lung opacity,"[False, True, True, True, True]","[686, 2020, 2030, 615, 1662]",79,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, False, True, False]","[2503, 1981, 2311, 1858, 348]",80,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2765, 1538, 697, 1859, 2195]",81,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[484, 1957, 2676, 1341, 2765]",82,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[475, 1096, 698, 2787, 2520]",83,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[979, 1202, 681, 2810, 110]",85,0.8875,0.8,1.0
lung opacity,"[False, True, True, True, False]","[814, 795, 2785, 2767, 1970]",86,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[530, 2424, 2879, 2129, 1001]",87,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[530, 1457, 158, 453, 1259]",88,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2817, 440, 2216, 1433, 746]",89,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[108, 730, 2758, 2526, 1601]",90,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[657, 26, 616, 2619, 3000]",91,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2480, 1897, 964, 253, 2541]",93,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2689, 377, 1149, 2026, 2491]",94,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False]","[1409, 2837, 161, 801, 1114]",95,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2733, 1768, 1085, 3048, 997]",96,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2823, 1591, 1435, 1129, 3018]",97,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, False, True, True]","[1104, 1422, 1403, 2505, 1002]",98,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1690, 1736, 472, 442, 3017]",99,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2687, 1764, 3079, 2848, 1424]",100,0.8875,0.8,1.0
lung opacity,"[True, False, True, False, True]","[2638, 2903, 404, 980, 820]",101,0.7555555555555555,0.6,1.0
lung opacity,"[True, True, False, False, True]","[685, 927, 2836, 1120, 2193]",105,0.8666666666666667,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1160, 1616, 2241, 2646, 1508]",106,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2123, 3105, 622, 102, 2138]",108,0.95,0.8,1.0
lung opacity,"[True, True, False, True, False]","[1785, 2047, 2455, 2886, 338]",109,0.9166666666666666,0.6,1.0
lung opacity,"[False, True, False, True, False]","[1991, 295, 1643, 1429, 2364]",110,0.5,0.4,0.5
lung opacity,"[True, True, True, True, True]","[1498, 760, 1336, 1135, 1656]",112,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1123, 2040, 2265, 1972, 1435]",113,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2831, 2894, 243, 2466, 2116]",115,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1356, 985, 1486, 1271, 2120]",117,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1053, 2997, 2424, 2688, 2324]",118,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2353, 1784, 1109, 892, 2655]",119,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[997, 1321, 2786, 2110, 316]",121,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[301, 1950, 1135, 365, 2127]",122,0.7555555555555555,0.6,1.0
lung opacity,"[False, True, True, True, True]","[1487, 2014, 222, 1947, 225]",123,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1662, 2351, 532, 1771, 1650]",124,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2160, 1731, 842, 622, 2728]",125,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[502, 2997, 118, 2138, 525]",126,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2306, 1012, 408, 2557, 2584]",127,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[1624, 570, 982, 1994, 820]",129,0.7555555555555555,0.6,1.0
lung opacity,"[True, False, False, False, True]","[193, 2348, 1147, 2660, 2519]",130,0.7,0.4,1.0
lung opacity,"[True, True, True, True, True]","[695, 1270, 659, 3148, 2859]",131,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1440, 1091, 1086, 426, 2320]",137,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[352, 917, 1458, 468, 1370]",138,0.8875,0.8,1.0
lung opacity,"[True, False, True, False, True]","[2784, 415, 70, 2443, 2343]",139,0.7555555555555555,0.6,1.0
lung opacity,"[False, True, True, True, True]","[1950, 2371, 64, 122, 301]",140,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, True, True, True]","[461, 3000, 2772, 1450, 2316]",141,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[355, 2428, 2294, 1292, 1490]",142,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[63, 756, 2624, 2623, 2275]",143,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1603, 1251, 2532, 362, 1854]",144,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[3181, 593, 59, 1694, 1638]",146,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[362, 214, 2376, 408, 667]",148,1.0,1.0,1.0
lung opacity,"[True, True, True, False, False]","[707, 820, 1715, 825, 2091]",149,1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2154, 64, 1665, 2127, 2371]",150,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1854, 1251, 1830, 3072, 1126]",153,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[576, 2695, 1143, 3069, 1938]",155,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1776, 2098, 1854, 189, 1564]",156,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2991, 2017, 1768, 3048, 969]",157,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[1451, 2688, 306, 1395, 1259]",158,0.5888888888888889,0.6,0.5
lung opacity,"[True, False, True, True, True]","[3023, 1657, 2912, 427, 1701]",159,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2765, 659, 2642, 329, 3081]",160,1.0,1.0,1.0
lung opacity,"[True, True, False, False, False]","[692, 2314, 111, 1816, 1352]",161,1.0,0.4,1.0
lung opacity,"[True, True, True, True, False]","[31, 434, 1862, 1993, 3099]",163,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1178, 638, 1124, 91, 1213]",164,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[189, 938, 1573, 422, 443]",165,0.8875,0.8,1.0
lung opacity,"[True, True, False, True, True]","[231, 1106, 315, 2645, 2227]",166,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1536, 2608, 1313, 416, 1906]",167,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[817, 1048, 1798, 2950, 2351]",169,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2228, 2802, 1609, 112, 1135]",170,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[920, 1710, 2254, 187, 3042]",172,1.0,1.0,1.0
lung opacity,"[False, True, False, False, True]","[1152, 2873, 857, 1386, 1600]",174,0.45,0.4,0.5
lung opacity,"[True, True, True, True, True]","[1419, 310, 1525, 204, 1990]",175,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[939, 1264, 2163, 1613, 1820]",176,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2969, 2859, 3081, 2888, 2459]",177,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1399, 2480, 1034, 1897, 2816]",178,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2017, 403, 3140, 2210, 1314]",180,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1156, 1373, 2119, 903, 724]",181,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1972, 808, 709, 2265, 2184]",182,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[90, 2691, 2807, 1776, 2098]",183,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[795, 1138, 2900, 901, 3157]",184,0.8875,0.8,1.0
lung opacity,"[True, False, False, False, True]","[2670, 2594, 1873, 1945, 968]",185,0.7,0.4,1.0
lung opacity,"[True, True, True, True, True]","[1468, 2211, 2317, 1892, 3042]",187,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True]","[973, 47, 2274, 205, 1465]",188,0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[886, 3066, 165, 635, 1612]",189,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[479, 3143, 37, 1598, 194]",190,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, True]","[1533, 1090, 2800, 2467, 1933]",191,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False]","[315, 1301, 1401, 2102, 2046]",192,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, False, True]","[130, 1008, 2519, 2660, 1878]",193,0.95,0.8,1.0
lung opacity,"[True, True, True, False, True]","[3090, 643, 795, 1293, 1366]",194,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2789, 562, 645, 36, 2153]",195,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[186, 660, 398, 2100, 2235]",196,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, False, True, False]","[1800, 2396, 173, 1606, 560]",197,0.5,0.4,0.5
lung opacity,"[True, True, True, True, True]","[3051, 305, 339, 2276, 2136]",198,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2168, 3059, 2231, 65, 495]",199,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[951, 878, 294, 2391, 1094]",200,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3110, 2512, 1738, 1414, 1338]",201,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False]","[1827, 517, 288, 91, 616]",202,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, False, False, True]","[310, 1501, 1201, 1287, 838]",204,0.8666666666666667,0.6,1.0
lung opacity,"[True, False, True, True, False]","[2422, 2038, 1876, 1618, 10]",205,0.8055555555555555,0.6,1.0
lung opacity,"[True, False, True, True, True]","[1915, 1229, 1822, 997, 2122]",206,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1331, 2409, 398, 903, 2403]",207,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[156, 1911, 1784, 1045, 1392]",208,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3090, 1975, 1280, 1466, 1317]",209,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2744, 1746, 165, 2988, 2733]",210,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1693, 2810, 1516, 1562, 2293]",211,1.0,1.0,1.0
lung opacity,"[True, False, True, True, False]","[493, 2737, 2909, 1169, 3096]",212,0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[239, 455, 2744, 2072, 1590]",213,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2584, 2257, 757, 1074, 2789]",214,1.0,1.0,1.0
lung opacity,"[False, True, False, True, False]","[3096, 1606, 1132, 3114, 2482]",216,0.5,0.4,0.5
lung opacity,"[True, True, True, True, True]","[2220, 1886, 323, 1738, 1791]",217,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2197, 635, 1652, 748, 1881]",218,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[3134, 828, 1493, 1976, 168]",219,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2859, 2666, 1859, 2257, 329]",220,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[810, 310, 2201, 3130, 395]",221,0.6791666666666667,0.8,0.5
lung opacity,"[False, False, True, False, False]","[1348, 1487, 123, 348, 2001]",222,0.3333333333333333,0.2,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[2341, 3027, 482, 51, 1933]",223,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3188, 756, 1935, 2624, 1172]",224,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[785, 2076, 994, 978, 2775]",225,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3074, 629, 392, 1031, 3111]",226,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1740, 2950, 660, 717, 2209]",227,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2388, 2193, 1264, 290, 1858]",228,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[916, 2997, 3141, 449, 1705]",229,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3074, 1881, 311, 1239, 2831]",230,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2167, 2554, 2566, 2181, 483]",231,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2308, 511, 570, 2674, 493]",232,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2860, 391, 667, 849, 1983]",233,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1033, 2753, 700, 2119, 2080]",234,0.95,0.8,1.0
lung opacity,"[True, False, True, True, True]","[1779, 2105, 2816, 1780, 2932]",235,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, False]","[384, 1509, 1121, 258, 592]",236,1.0,0.6,1.0
lung opacity,"[False, True, True, True, True]","[687, 1762, 170, 785, 1187]",237,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[955, 1907, 961, 1213, 376]",238,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[213, 995, 2744, 2072, 656]",239,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[3097, 3171, 825, 1774, 2874]",240,1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[2702, 2184, 795, 968, 3090]",241,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1065, 2711, 693, 1217, 582]",242,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1237, 2831, 936, 1074, 2466]",243,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True]","[1950, 2023, 2127, 1823, 2041]",244,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[False, True, True, True, True]","[18, 899, 1886, 1663, 2220]",245,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[697, 2946, 2341, 2381, 604]",246,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2031, 522, 3135, 767, 2211]",247,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[3021, 2346, 2928, 22, 1709]",248,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[935, 2903, 404, 857, 2873]",249,0.7555555555555555,0.6,1.0
lung opacity,"[False, True, True, True, True]","[102, 1405, 394, 597, 436]",250,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, False, True]","[2657, 1740, 2997, 2209, 227]",251,0.95,0.8,1.0
lung opacity,"[False, True, True, True, True]","[3079, 2848, 1424, 1905, 1477]",252,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2816, 93, 2876, 2541, 3169]",253,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1020, 791, 1922, 2632, 2352]",254,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1365, 1967, 2531, 330, 2344]",256,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3122, 1638, 2857, 2055, 1962]",259,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1761, 1302, 740, 1364, 2157]",260,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2490, 712, 3184, 2853, 1160]",261,0.95,0.8,1.0
lung opacity,"[True, False, True, True, True]","[1406, 607, 1412, 1221, 329]",263,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1020, 1738, 660, 217, 2220]",264,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2636, 1101, 229, 2093, 2997]",265,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1451, 1944, 1678, 2215, 1894]",266,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, False, False, True]","[784, 2553, 2021, 673, 1905]",268,0.8666666666666667,0.6,1.0
lung opacity,"[True, True, True, True, True]","[480, 3163, 2492, 217, 323]",269,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2683, 2273, 2570, 3098, 2453]",270,0.95,0.8,1.0
lung opacity,"[True, True, True, False, True]","[1462, 2831, 2453, 1585, 853]",271,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3159, 73, 660, 2512, 823]",272,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1880, 2559, 286, 1751, 967]",273,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1821, 2428, 2057, 23, 6]",274,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2787, 2665, 2359, 2940, 1335]",275,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2089, 406, 2599, 912, 798]",276,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[14, 454, 3069, 734, 1972]",277,1.0,1.0,1.0
lung opacity,"[False, False, False, True, False]","[284, 980, 1994, 404, 1377]",278,0.25,0.2,0.25
lung opacity,"[True, True, True, True, True]","[2277, 2998, 760, 316, 3061]",279,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1999, 977, 3086, 2123, 108]",280,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, True]","[1018, 1770, 2351, 1120, 2537]",282,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2797, 3024, 1599, 1782, 830]",283,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3151, 2093, 3055, 2898, 2866]",285,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2559, 1009, 1880, 967, 273]",286,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[438, 233, 1583, 1413, 2860]",287,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2602, 3000, 1297, 1860, 2469]",288,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2138, 1555, 272, 2551, 3083]",289,1.0,0.8,1.0
lung opacity,"[True, True, False, False, True]","[2388, 619, 2119, 1333, 1425]",290,0.8666666666666667,0.6,1.0
lung opacity,"[True, True, False, True, False]","[35, 2953, 1889, 1040, 904]",291,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1474, 2575, 1359, 2681, 294]",292,1.0,1.0,1.0
lung opacity,"[False, True, True, False, False]","[2021, 3006, 1860, 1827, 1229]",293,0.5833333333333333,0.4,0.5
lung opacity,"[True, True, True, True, True]","[1359, 878, 951, 2391, 2084]",294,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1948, 110, 1492, 1643, 397]",295,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[444, 2262, 1579, 2265, 1123]",296,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2078, 2144, 1415, 70, 415]",297,1.0,0.8,1.0
lung opacity,"[True, True, True, True, False]","[2729, 437, 2127, 371, 2031]",298,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1977, 3165, 423, 1674, 406]",300,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[2023, 1367, 122, 687, 244]",301,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, False, True]","[129, 870, 1624, 1294, 1715]",302,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2504, 1504, 1814, 2200, 1010]",304,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[198, 3051, 339, 2276, 1102]",305,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2879, 959, 772, 2831, 2686]",306,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2479, 2655, 2706, 175, 1982]",307,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2308, 1416, 1002, 1299, 1169]",308,1.0,1.0,1.0
lung opacity,"[False, True, False, True, False]","[1177, 713, 1472, 3182, 518]",309,0.5,0.4,0.5
lung opacity,"[True, True, True, True, False]","[838, 204, 2316, 660, 1287]",310,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2831, 2862, 1125, 580, 3102]",311,1.0,1.0,1.0
