label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True]","[2688, 3013, 748]",33,1.0,1.0,1.0
lung opacity,"[False, True, True]","[904, 653, 1953]",35,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, False]","[2799, 575, 1573]",36,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[427, 1383, 1680]",37,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2471, 1680, 427]",38,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1981, 105, 2193]",39,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2094, 2715, 1802]",40,1.0,1.0,1.0
lung opacity,"[True, True, True]","[597, 1966, 2122]",41,1.0,1.0,1.0
lung opacity,"[True, True, True]","[968, 808, 2472]",42,1.0,1.0,1.0
lung opacity,"[True, True, True]","[650, 2689, 2294]",43,1.0,1.0,1.0
lung opacity,"[False, True, True]","[1827, 1045, 2970]",45,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[False, False, False]","[299, 1483, 2877]",46,0.0,0.0,0.0
lung opacity,"[True, True, False]","[969, 1308, 2414]",48,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2217, 527, 3142]",51,1.0,1.0,1.0
lung opacity,"[True, False, True]","[823, 1324, 1711]",52,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[False, True, True]","[1811, 1437, 899]",53,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[1351, 509, 2928]",54,1.0,1.0,1.0
lung opacity,"[True, False, False]","[1726, 2616, 1377]",55,1.0,0.3333333333333333,1.0
lung opacity,"[True, True, True]","[1704, 2335, 2037]",56,1.0,1.0,1.0
lung opacity,"[True, True, True]","[431, 868, 2442]",57,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1032, 256, 805]",59,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2733, 1901, 642]",60,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1523, 2221, 2719]",61,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1478, 1522, 196]",62,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1372, 2998, 140]",64,1.0,1.0,1.0
lung opacity,"[True, True, False]","[2849, 1313, 2209]",65,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, False]","[2799, 297, 1824]",66,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2171, 2092, 667]",67,1.0,1.0,1.0
lung opacity,"[True, True, True]","[45, 477, 1149]",68,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1228, 332, 167]",69,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1298, 297, 872]",70,1.0,1.0,1.0
lung opacity,"[True, True, True]","[650, 1534, 895]",71,1.0,1.0,1.0
lung opacity,"[False, True, True]","[686, 615, 79]",72,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[2531, 140, 2227]",73,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1858, 2028, 1769]",75,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1953, 1040, 3055]",77,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2022, 554, 296]",78,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[False, True, True]","[686, 2030, 738]",79,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, False]","[1858, 1769, 2028]",80,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[568, 2859, 1702]",81,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1957, 139, 666]",82,1.0,1.0,1.0
lung opacity,"[True, True, True]","[475, 1096, 3058]",83,1.0,1.0,1.0
lung opacity,"[True, True, False]","[364, 979, 133]",85,1.0,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[2933, 1381, 466]",86,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[1042, 977, 2232]",87,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1402, 1586, 1940]",88,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2467, 1969, 929]",89,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1440, 202, 2279]",90,1.0,1.0,1.0
lung opacity,"[True, True, True]","[507, 1470, 3000]",91,1.0,1.0,1.0
lung opacity,"[True, True, False]","[2398, 21, 2281]",93,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1149, 2813, 1372]",94,1.0,1.0,1.0
lung opacity,"[False, False, True]","[1409, 2117, 1659]",95,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[True, True, True]","[121, 2791, 760]",96,1.0,1.0,1.0
lung opacity,"[False, True, False]","[2414, 2995, 2853]",97,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, True]","[1104, 2069, 2505]",98,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1901, 2733, 2210]",99,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1905, 665, 1590]",100,1.0,1.0,1.0
lung opacity,"[True, False, True]","[308, 1994, 1099]",101,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[39, 2193, 676]",105,1.0,1.0,1.0
lung opacity,"[False, False, True]","[1669, 3047, 1593]",106,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[False, True, True]","[1458, 1665, 2769]",108,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[801, 318, 3127]",109,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2942, 1421, 1456]",110,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[False, True, True]","[1028, 29, 1399]",112,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[848, 14, 3184]",113,1.0,1.0,1.0
lung opacity,"[True, True, True]","[289, 1853, 2233]",115,1.0,1.0,1.0
lung opacity,"[True, True, False]","[1356, 2845, 415]",117,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2879, 530, 1338]",118,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2728, 1460, 2970]",119,1.0,1.0,1.0
lung opacity,"[True, True, True]","[760, 96, 2110]",121,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2438, 1494, 280]",122,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, False, True]","[1821, 2001, 1523]",123,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1662, 1650, 2351]",124,1.0,1.0,1.0
lung opacity,"[True, True, True]","[744, 2250, 2640]",125,1.0,1.0,1.0
lung opacity,"[True, True, True]","[115, 2831, 2491]",126,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2557, 3188, 1012]",127,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1865, 10, 982]",129,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[193, 518, 1878]",130,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2210, 659, 945]",131,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2565, 2950, 1086]",137,1.0,1.0,1.0
lung opacity,"[True, True, True]","[9, 2319, 1460]",138,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2098, 3125, 1122]",139,1.0,1.0,1.0
lung opacity,"[True, True, True]","[64, 73, 2227]",140,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2306, 2762, 2859]",141,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2890, 587, 2689]",142,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2514, 66, 506]",143,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2331, 2245, 1496]",144,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1482, 1593, 369]",146,1.0,1.0,1.0
lung opacity,"[True, True, True]","[791, 67, 2745]",148,1.0,1.0,1.0
lung opacity,"[True, True, True]","[707, 820, 989]",149,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1272, 867, 2123]",150,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2335, 1341, 2130]",153,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1143, 576, 2161]",155,1.0,1.0,1.0
lung opacity,"[True, True, True]","[822, 1005, 2164]",156,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1867, 2908, 2922]",157,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1031, 1594, 1272]",158,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2029, 1113, 3157]",159,1.0,1.0,1.0
lung opacity,"[True, True, True]","[634, 1603, 1645]",160,1.0,1.0,1.0
lung opacity,"[True, False, False]","[2009, 2003, 494]",161,1.0,0.3333333333333333,1.0
lung opacity,"[True, True, True]","[31, 434, 2562]",163,1.0,1.0,1.0
lung opacity,"[False, True, True]","[1755, 272, 406]",164,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[2245, 2411, 635]",165,1.0,1.0,1.0
lung opacity,"[True, True, True]","[565, 2790, 1508]",166,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1228, 2337, 1572]",167,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1610, 583, 2055]",169,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3086, 2998, 2703]",170,1.0,1.0,1.0
lung opacity,"[False, True, False]","[1628, 509, 1433]",172,0.5,0.3333333333333333,0.5
lung opacity,"[False, True, True]","[2771, 2112, 1606]",174,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[307, 411, 660]",175,1.0,1.0,1.0
lung opacity,"[True, True, True]","[343, 378, 3059]",176,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2161, 3188, 614]",177,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1277, 1034, 1987]",178,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3164, 2922, 2800]",180,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2887, 1954, 1070]",181,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[668, 2058, 1914]",182,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2057, 1699, 1156]",183,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2043, 770, 2029]",184,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1032, 901, 2236]",185,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1939, 1781, 296]",187,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2798, 973, 2634]",188,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2515, 1272, 2783]",189,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2481, 1008, 2043]",190,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1090, 427, 1680]",191,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1129, 2102, 1123]",192,1.0,1.0,1.0
lung opacity,"[True, False, False]","[130, 508, 1147]",193,1.0,0.3333333333333333,1.0
lung opacity,"[True, True, False]","[1138, 2260, 1293]",194,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[3120, 530, 2440]",195,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2316, 1027, 1484]",196,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[2622, 2591, 721]",197,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2534, 916, 19]",198,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2131, 2915, 1857]",199,1.0,1.0,1.0
lung opacity,"[False, True, False]","[1260, 1421, 2724]",200,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, True]","[2956, 1758, 2353]",201,1.0,1.0,1.0
lung opacity,"[True, True, False]","[411, 823, 151]",202,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1086, 1676, 562]",204,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2131, 3155, 2276]",205,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2985, 270, 1095]",206,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2716, 2177, 2524]",207,1.0,1.0,1.0
lung opacity,"[False, True, True]","[1288, 2998, 1149]",208,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[554, 1138, 2265]",209,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2988, 455, 769]",210,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1568, 2293, 1516]",211,1.0,1.0,1.0
lung opacity,"[True, True, False]","[190, 2260, 2962]",212,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1424, 769, 2744]",213,1.0,1.0,1.0
lung opacity,"[True, True, True]","[320, 2540, 1237]",214,1.0,1.0,1.0
lung opacity,"[False, False, True]","[1193, 2364, 1621]",216,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[True, True, True]","[621, 2331, 760]",217,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1338, 1454, 2411]",218,1.0,1.0,1.0
lung opacity,"[True, True, True]","[828, 2706, 181]",219,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1875, 1725, 465]",220,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3134, 632, 2019]",221,1.0,1.0,1.0
lung opacity,"[False, True, False]","[1348, 80, 1487]",222,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, True]","[2341, 2327, 1216]",223,1.0,1.0,1.0
lung opacity,"[True, True, True]","[436, 1405, 2477]",224,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2207, 1947, 1213]",225,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2507, 2922, 1901]",226,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1727, 2138, 730]",227,1.0,1.0,1.0
lung opacity,"[True, True, True]","[619, 2300, 794]",228,1.0,1.0,1.0
lung opacity,"[True, True, True]","[891, 821, 436]",229,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1239, 1259, 748]",230,1.0,1.0,1.0
lung opacity,"[True, True, False]","[273, 843, 2463]",231,1.0,0.6666666666666666,1.0
lung opacity,"[False, True, True]","[1084, 1136, 1813]",232,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[243, 1675, 2680]",233,1.0,1.0,1.0
lung opacity,"[True, False, True]","[259, 1294, 3062]",234,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[False, True, True]","[2105, 1357, 964]",235,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[False, True, True]","[3170, 820, 1491]",236,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, False]","[1066, 2974, 1809]",237,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, False]","[744, 2640, 1458]",238,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[213, 995, 2744]",239,1.0,1.0,1.0
lung opacity,"[False, False, False]","[3045, 1774, 2264]",240,0.0,0.0,0.0
lung opacity,"[True, True, True]","[2265, 2040, 1163]",241,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2098, 2450, 1524]",242,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3013, 1898, 333]",243,1.0,1.0,1.0
lung opacity,"[True, True, False]","[569, 2182, 1649]",244,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[507, 1522, 899]",245,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3064, 1308, 2698]",246,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1714, 2514, 1340]",247,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1362, 1864, 2203]",248,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[False, False, True]","[281, 1795, 1726]",249,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[True, True, False]","[1839, 1404, 2843]",250,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2749, 2972, 1313]",251,1.0,1.0,1.0
lung opacity,"[False, False, False]","[3079, 1049, 1354]",252,0.0,0.0,0.0
lung opacity,"[True, False, True]","[2439, 2064, 2671]",253,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2389, 3185, 2316]",254,1.0,1.0,1.0
lung opacity,"[True, True, True]","[59, 330, 1168]",256,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3062, 2246, 234]",259,1.0,1.0,1.0
lung opacity,"[True, True, True]","[432, 1530, 1026]",260,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2586, 3046, 2422]",261,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2153, 607, 1026]",263,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1022, 2624, 1111]",264,1.0,1.0,1.0
lung opacity,"[True, True, True]","[383, 1235, 3173]",265,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1594, 1585, 2161]",266,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, False]","[1876, 2943, 907]",268,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2721, 2812, 380]",269,1.0,1.0,1.0
lung opacity,"[True, True, True]","[206, 2531, 2269]",270,1.0,1.0,1.0
lung opacity,"[True, True, True]","[499, 667, 333]",271,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1025, 2122, 1907]",272,1.0,1.0,1.0
lung opacity,"[False, True, True]","[92, 843, 1148]",273,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[2174, 1821, 2719]",274,1.0,1.0,1.0
lung opacity,"[True, True, False]","[2089, 416, 257]",275,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2075, 740, 2338]",276,1.0,1.0,1.0
lung opacity,"[True, True, True]","[808, 1557, 2993]",277,1.0,1.0,1.0
lung opacity,"[False, True, False]","[284, 1726, 590]",278,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, False]","[2576, 1663, 2644]",279,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1999, 424, 821]",280,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2133, 943, 1610]",282,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2136, 1782, 2973]",283,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2378, 317, 2534]",285,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1224, 2512, 274]",286,1.0,1.0,1.0
lung opacity,"[True, False, True]","[798, 335, 1963]",287,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[576, 621, 3000]",288,1.0,1.0,1.0
lung opacity,"[True, True, True]","[115, 2578, 1318]",289,1.0,1.0,1.0
lung opacity,"[False, True, True]","[957, 1695, 620]",290,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, False]","[653, 3084, 943]",291,1.0,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[1359, 2907, 1571]",292,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2908, 1867, 932]",293,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2739, 2533, 2640]",294,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[1099, 303, 1492]",295,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[3128, 919, 1042]",296,1.0,1.0,1.0
lung opacity,"[True, True, True]","[70, 66, 2784]",297,1.0,1.0,1.0
lung opacity,"[True, True, True]","[371, 361, 2127]",298,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2122, 1755, 1103]",300,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2878, 1517, 3073]",301,1.0,1.0,1.0
lung opacity,"[False, False, True]","[258, 592, 820]",302,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[True, True, True]","[2504, 2387, 1468]",304,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1662, 2648, 2534]",305,1.0,1.0,1.0
lung opacity,"[False, True, True]","[461, 1587, 1645]",306,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[175, 716, 1683]",307,1.0,1.0,1.0
lung opacity,"[True, True, False]","[1099, 1117, 1994]",308,1.0,0.6666666666666666,1.0
lung opacity,"[False, True, True]","[1177, 1169, 678]",309,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[3134, 2019, 632]",310,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2469, 1763, 1681]",311,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2968, 2069, 2241]",312,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[2728, 327, 73]",313,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1837, 1251, 765]",316,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2269, 528, 2050]",317,1.0,1.0,1.0
lung opacity,"[True, True, True]","[109, 801, 1785]",318,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1112, 425, 2012]",319,1.0,1.0,1.0
lung opacity,"[True, True, True]","[214, 2540, 2044]",320,1.0,1.0,1.0
lung opacity,"[False, True, False]","[1483, 1154, 315]",321,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, True]","[398, 675, 1547]",322,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3163, 20, 2331]",323,1.0,1.0,1.0
lung opacity,"[True, True, True]","[786, 2840, 2241]",324,1.0,1.0,1.0
lung opacity,"[False, True, False]","[1147, 1169, 761]",325,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, True]","[1340, 541, 1373]",326,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1788, 1045, 2102]",327,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2762, 1725, 2859]",329,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1908, 1857, 2419]",330,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2969, 21, 1166]",331,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2512, 1228, 1213]",332,1.0,1.0,1.0
lung opacity,"[True, True, True]","[243, 740, 807]",333,1.0,1.0,1.0
lung opacity,"[True, True, True]","[21, 1647, 2677]",336,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1155, 2621, 1217]",337,1.0,1.0,1.0
lung opacity,"[False, True, True]","[860, 1266, 2637]",339,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[False, True, True]","[2776, 2743, 2071]",340,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[3117, 2121, 2384]",341,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2253, 1170, 1708]",342,1.0,1.0,1.0
lung opacity,"[True, True, True]","[387, 1497, 3181]",343,1.0,1.0,1.0
lung opacity,"[True, True, True]","[930, 2300, 2035]",344,1.0,1.0,1.0
lung opacity,"[True, True, True]","[270, 1301, 317]",345,1.0,1.0,1.0
lung opacity,"[True, False, False]","[422, 262, 1824]",346,1.0,0.3333333333333333,1.0
lung opacity,"[True, True, True]","[588, 1259, 1239]",347,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1865, 2369, 2429]",349,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[819, 3162, 1634]",350,1.0,1.0,1.0
lung opacity,"[True, False, False]","[1600, 2365, 171]",351,1.0,0.3333333333333333,1.0
lung opacity,"[False, False, True]","[2023, 2267, 2250]",352,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[False, True, True]","[2448, 1482, 1694]",353,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[2238, 2039, 1534]",354,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1490, 2294, 2039]",355,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2378, 486, 1953]",357,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1935, 548, 229]",358,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1515, 628, 2658]",359,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2346, 2504, 1674]",360,1.0,1.0,1.0
lung opacity,"[True, True, True]","[961, 691, 2668]",361,1.0,1.0,1.0
lung opacity,"[True, True, True]","[667, 67, 13]",362,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1977, 393, 723]",363,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[False, False, True]","[133, 2724, 85]",364,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[True, False, True]","[2759, 2836, 1531]",366,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[568, 1407, 1256]",367,1.0,1.0,1.0
lung opacity,"[False, True, True]","[1575, 1117, 2516]",368,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, False, False]","[1482, 1303, 2282]",369,1.0,0.3333333333333333,1.0
lung opacity,"[True, False, True]","[513, 1707, 668]",370,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[361, 1586, 867]",371,1.0,1.0,1.0
lung opacity,"[True, True, True]","[234, 2069, 2163]",374,1.0,1.0,1.0
lung opacity,"[True, True, False]","[805, 59, 2877]",375,1.0,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[1837, 2517, 2122]",376,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2891, 975, 2432]",377,1.0,1.0,1.0
lung opacity,"[True, True, True]","[343, 3059, 430]",378,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1041, 1708, 689]",379,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2878, 1517, 700]",380,1.0,1.0,1.0
